"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CEG35067",9.6154435420708,0.166568060283323,0.463635699057613,163.104268652188,5.89033787148193e-27,1.00261070152884e-26
"CEG35069",334.044455703385,-1.99791756697125,0.882319899147514,182.328632483403,8.05953289578168e-31,1.47627391336585e-30
"CEG35070",27.8898246694597,-0.146442654573016,0.331109201244676,159.948894833033,2.51707532470213e-26,4.23872703015226e-26
"CEG35072",2.37407396603544,2.00065615325499,1.33398336801606,50.896463318871,8.58623670636627e-06,9.8763326600906e-06
"CEG35073",93.6818183114483,-0.015140131666286,0.292568310136614,863.944585290402,1.82690741598553e-174,2.75110763818998e-173
"CEG35074",82.4053385993181,0.0704287441390016,0.4075186763329,653.192351147498,1.73270917446027e-129,1.45912351533497e-128
"CEG35075",118.309905328403,0.0666491257835387,0.326126894854595,312.61995602353,1.32599457410178e-57,3.840853258317e-57
"CEG35076",550.915777168023,-0.107008952050811,0.244050295656937,582.669991933986,1.70217059312867e-114,1.17138621462618e-113
"CEG35077",150.636179931019,0.0274418800867618,0.18199457463448,209.10801435435,2.97811350967189e-36,5.99463011854068e-36
"CEG35078",233.155628619496,0.00973237585345369,0.187197378479631,63.2112715954204,7.01623038554371e-08,8.35654126127844e-08
"CEG35079",2.19991235038428,0.432562389222367,1.1374777743276,58.0683023917534,5.40106010725402e-07,6.34136574691354e-07
"CEG35080",2.29100524085949,0.327907644163447,1.03154496120299,63.6124961925272,5.97300328611401e-08,7.12529748949295e-08
"CEG35081",370.863934083626,0.472564575641136,0.292282967240495,1205.40097962878,1.13170063708702e-247,4.03503291217656e-246
"CEG35082",4.29786021881961,0.809419600260515,0.745456564387756,51.7545967203522,6.20122733758153e-06,7.14710155961134e-06
"CEG35083",4.56046851607335,0.890360667809557,0.641108772209228,42.2241131075954,0.000207580001931263,0.000232827201605342
"CEG35084",450.808784866237,0.689633782231746,0.557429056735851,480.073253318017,9.22486090297259e-93,4.61603673018175e-92
"CEG35085",124.282267934761,-0.386078286057636,0.39525306827254,365.785746696652,1.04329392985531e-68,3.63279714421871e-68
"CEG35086",14.3985842906311,0.0664411356945147,0.991871326897371,97.5277912636226,3.83042056618251e-14,5.13611808580936e-14
"CEG35087",363.250437893481,0.403630614185677,0.495290056419915,646.703271809151,4.16595981693352e-128,3.42480961186571e-127
"CEG35088",258.987862999943,-0.0313542492347875,0.251752553730185,249.470960160013,1.59556799238387e-44,3.70725545516673e-44
"CEG35089",58.7865283841673,0.428843218129368,0.314050140563656,516.783694028068,1.58688942634318e-100,8.92450995482983e-100
"CEG35090",86.3905935832168,0.424165974709013,0.409514177691433,404.365442258619,8.36530763153917e-77,3.28051279668203e-76
"CEG35091",172.966086898855,0.574465868543615,0.248863297804776,311.913780093295,1.86013344200122e-57,5.37222654729595e-57
"CEG35092",185.999613266536,0.0252365804557908,0.235914757873835,57.3226674460352,7.23406511589136e-07,8.4748337436765e-07
"CEG35093",135.198153187968,0.428599399602716,0.23964304537357,88.5402601975064,1.85529711813676e-12,2.41118926917967e-12
"CEG35094",231.227671750615,0.180970790153466,0.201795463933268,108.492394409418,3.13828348206092e-16,4.37725057975152e-16
"CEG35096",1553.30260901992,-0.180510492025754,0.160067479199965,76.6482053978127,2.84848063567546e-10,3.54605642254872e-10
"CEG35097",53.8987454654064,0.298069240841541,0.210514453420315,64.8067596640105,3.69394651931297e-08,4.42306037859739e-08
"CEG35098",154.968250885121,-0.217916911162765,0.27066088635378,254.849346598914,1.24374551393652e-45,2.9481375145162e-45
"CEG35099",107.259062852103,0.168963532627604,0.237128421196411,86.9797147863331,3.6170091991981e-12,4.67276117780941e-12
"CEG35100",227.969297544443,-0.241383945448644,0.215881137121672,94.1416112679564,1.66370984941906e-13,2.20427347816623e-13
